pointer,field,chars,text_digest
/components/schemas/RunObject/properties/required_action/properties/submit_tool_outputs/description,description,60,sha256-59865ffe267efc8e0f38eabef9d7170a5f2e892a20c27952c686ac4b89733479
/components/schemas/RunObject/properties/required_action/properties/submit_tool_outputs/properties/tool_calls/description,description,34,sha256-3faefd9a931ccecfede0b2c5c21cd8bb2c8744cfe7a0e329e001f42bf09c82cd
/components/schemas/RunObject/properties/required_action/properties/type/description,description,46,sha256-26a50405f07513d0121e375905a0970ef437312b0fd4ed7698038463985643e2
/components/schemas/RunObject/properties/started_at/description,description,61,sha256-e89bd1ab6e7848a2a3ad71af27fcb4faf78b992827b348b5933adfa360be1c36
/components/schemas/RunObject/properties/status/description,description,164,sha256-c429c5e2c00f1bd0be07033f9bd109191a3f587b7a7c3a1e0dd4ecd3d52d73f8
/components/schemas/RunObject/properties/temperature/description,description,70,sha256-f92dafd8b088d9cf2a5210e9df0f890021bed6c4a9d978d6fbec5f5c3b0303d6
/components/schemas/RunObject/properties/thread_id/description,description,122,sha256-a7a0a2fd7ba5cb4d462ed271cf4a64bb576cc2fceed7d8831f7e35f621f1daef
/components/schemas/RunObject/properties/tools/description,description,116,sha256-24dae8ff46982240e7606565b56f60cc883bd7ea53d4d5b91c75225d60c339e7
/components/schemas/RunObject/properties/top_p/description,description,72,sha256-01bf52d18e233e37c6dee8736ac725db93127cd778f2dddd4988559b383640b6
/components/schemas/RunObject/x-code-samples,x-code-samples,1057,sha256-184e447efed0509b39f0d296594df3e8332247ecbf734f1e4135d84f44fcfddc
/components/schemas/RunStepCompletionUsage/description,description,113,sha256-3d868f3ae586dad65f181338b77afbffe85a3efc25534c280ae166f7232d14ae
/components/schemas/RunStepCompletionUsage/properties/completion_tokens/description,description,65,sha256-b2952c0ede20d9e4a8109230910220c70784f55702b50718678e9064b593b63f
/components/schemas/RunStepCompletionUsage/properties/prompt_tokens/description,description,61,sha256-2716a4e1ee1d19e1ad0c94a0c4b36e45367a70e5594dcd9721bbfa02f6fda14a
/components/schemas/RunStepCompletionUsage/properties/total_tokens/description,description,50,sha256-70f23c0c91f8d9a8dd7ff8d08b9cd5a89fd67a1df76e7a2f02ae64c6770b1fb4
/components/schemas/RunStepDeltaObject/description,description,84,sha256-d1c0ad0bed9114f5d08079278d41a52b5e95be7f45cd1973cba59281bc6f59d5
/components/schemas/RunStepDeltaObject/properties/delta/description,description,66,sha256-6d40facb644ad9902a8574e4600fd7162c77ea393ad46d163885aab0fa473078
/components/schemas/RunStepDeltaObject/properties/delta/properties/step_details/description,description,28,sha256-6ec5c6ba29db95702d23a76c75d412e02bf0669e37800d3f933b7c333e436c03
/components/schemas/RunStepDeltaObject/properties/id/description,description,73,sha256-db35f96f62a4a357a57af75f77c4149664fd40f8b864997619c30de984fac1e5
/components/schemas/RunStepDeltaObject/properties/object/description,description,57,sha256-a23f407afe590144a144f7027a5326c5bec31a1cce30770bd32064ec26298018
/components/schemas/RunStepDeltaObject/x-code-samples,x-code-samples,460,sha256-2297a46370a44d89e4c9c71a0f648f3988d70400dcb01b49e3e5c97c0a19e0ef
/components/schemas/RunStepDeltaStepDetailsMessageCreationObject/description,description,48,sha256-58f46049e468cf15b0b6bbf6aac674d020c21f03709fc6ce1e20b60bccea6ebd
/components/schemas/RunStepDeltaStepDetailsMessageCreationObject/properties/message_creation/properties/message_id/description,description,56,sha256-200da659a739988c20d38df35f81910ef4a9271c818f9ce69dcc7128818543f1
/components/schemas/RunStepDeltaStepDetailsMessageCreationObject/properties/type/description,description,26,sha256-4a725cf3be10fabb6f455025e0e8e938e4f3b48d04f2f1af7362edb2f0b88617
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/description,description,71,sha256-a14eadc107e061db0ba2bfc0b462766295cf16911b0c0317ac83c40b01812b73
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/code_interpreter/description,description,42,sha256-53415a934a64e93eacc3919a3397f204252f206c4c40b38bc49796d05e97d416
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/code_interpreter/properties/input/description,description,44,sha256-b8da5d580e4b2aa2c65521257c0bea075c59ab39e52abf2c8f49e7a359b9d590
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/code_interpreter/properties/outputs/description,description,198,sha256-d501846f1a1d22c11e862330ca3543bf123de9162c320730d542a4c86c876ac9
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/id/description,description,24,sha256-cde5552a13209900a43c5c5b4776857aa75ff63672ed1b91242836f35b03e646
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/index/description,description,51,sha256-a2bdb10e9260834aba9bc63973a7d364f71d1285285d0ad7edf3873a3215d078
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeObject/properties/type/description,description,96,sha256-68ec2fee7cdcbf212351c6bb49d307ba57f31dfaceea80af0542dbefdab2cdfa
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputImageObject/properties/image/properties/file_id/description,description,81,sha256-181287ff1aad1c43c654ee54ae75c10af28d7ff627eb07f14cf3f912542878b5
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputImageObject/properties/index/description,description,45,sha256-28c7680826e6d9c46d35f3a0bff8364eded296e09930c8e2cd963df8436b82fe
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputImageObject/properties/type/description,description,15,sha256-05fe47e9640f4c5e166191a731e6ee5e7f3b38d9c0b83afa8aff4708015aec64
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputLogsObject/description,description,70,sha256-62b2bf648c35da472fe77c8a7825518ede803df48d0a28c9495eb655468378a5
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputLogsObject/properties/index/description,description,45,sha256-28c7680826e6d9c46d35f3a0bff8364eded296e09930c8e2cd963df8436b82fe
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputLogsObject/properties/logs/description,description,52,sha256-6d073c005506d68151da42705f4b984e7d2e7c7a38bde0f7aed28022d4a25fd6
/components/schemas/RunStepDeltaStepDetailsToolCallsCodeOutputLogsObject/properties/type/description,description,14,sha256-2fee64b7a804ffe63685af5775d00ec26790e2ccf54afe696d286fa9a3fcb0ce
/components/schemas/RunStepDeltaStepDetailsToolCallsFileSearchObject/properties/file_search/description,description,52,sha256-c66b05df5bf82634f528234d193f7f2c8e0702306732125ff8094fd9dcd863a1
/components/schemas/RunStepDeltaStepDetailsToolCallsFileSearchObject/properties/id/description,description,31,sha256-1d8fdf76f44bfac633ffc0cae740a8c2638e94a7193768e43207a637baaccb63
/components/schemas/RunStepDeltaStepDetailsToolCallsFileSearchObject/properties/index/description,description,51,sha256-a2bdb10e9260834aba9bc63973a7d364f71d1285285d0ad7edf3873a3215d078
/components/schemas/RunStepDeltaStepDetailsToolCallsFileSearchObject/properties/type/description,description,91,sha256-7c762eed0ca5338ead316902bdde4726b343e1d42f98159f8f4884473a45933f
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/function/description,description,47,sha256-8e3bfd9b9748e63a6d81fb62fa73b6a3656015d237302d985384a477f0c87a7d
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/function/properties/arguments/description,description,37,sha256-f019ada1dfabcd1312846910d02b323d40c191a45ee7cb08c63a3f090d6f281d
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/function/properties/name/description,description,25,sha256-01c3b9dfd65649fafd25eb388ab77e199b51c6333d40594d624cf6e61584f59d
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/function/properties/output/description,description,164,sha256-3f3f1ce8263eec572e7c0cd4a5228a24d508da6abd099003b856ef815f64b021
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/id/description,description,31,sha256-1d8fdf76f44bfac633ffc0cae740a8c2638e94a7193768e43207a637baaccb63
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/index/description,description,51,sha256-a2bdb10e9260834aba9bc63973a7d364f71d1285285d0ad7edf3873a3215d078
/components/schemas/RunStepDeltaStepDetailsToolCallsFunctionObject/properties/type/description,description,88,sha256-a315256b72e95a54e2e2aae1e0df3b677faf00408dc9234581dd16898210ac56
/components/schemas/RunStepDeltaStepDetailsToolCallsObject/description,description,25,sha256-5129cec3b871eef4a762efbf9e15da2be4a3ea5b4a25a3ea1497d19f1a6e742a
/components/schemas/RunStepDeltaStepDetailsToolCallsObject/properties/tool_calls/description,description,161,sha256-42f1b3a642e375419c054c1c6054a45e1972fa2c9b57c8691dfebedcb6352079
/components/schemas/RunStepDeltaStepDetailsToolCallsObject/properties/type/description,description,20,sha256-fcb121a074f6679336d7f31dd2fda19680aa886d9878c2b6356fec01c2a247af
/components/schemas/RunStepDetailsMessageCreationObject/description,description,48,sha256-58f46049e468cf15b0b6bbf6aac674d020c21f03709fc6ce1e20b60bccea6ebd
/components/schemas/RunStepDetailsMessageCreationObject/properties/message_creation/properties/message_id/description,description,56,sha256-200da659a739988c20d38df35f81910ef4a9271c818f9ce69dcc7128818543f1
/components/schemas/RunStepDetailsMessageCreationObject/properties/type/description,description,26,sha256-4a725cf3be10fabb6f455025e0e8e938e4f3b48d04f2f1af7362edb2f0b88617
/components/schemas/RunStepDetailsToolCallsCodeObject/description,description,71,sha256-a14eadc107e061db0ba2bfc0b462766295cf16911b0c0317ac83c40b01812b73
/components/schemas/RunStepDetailsToolCallsCodeObject/properties/code_interpreter/description,description,42,sha256-53415a934a64e93eacc3919a3397f204252f206c4c40b38bc49796d05e97d416
/components/schemas/RunStepDetailsToolCallsCodeObject/properties/code_interpreter/properties/input/description,description,44,sha256-b8da5d580e4b2aa2c65521257c0bea075c59ab39e52abf2c8f49e7a359b9d590
/components/schemas/RunStepDetailsToolCallsCodeObject/properties/code_interpreter/properties/outputs/description,description,198,sha256-d501846f1a1d22c11e862330ca3543bf123de9162c320730d542a4c86c876ac9
/components/schemas/RunStepDetailsToolCallsCodeObject/properties/id/description,description,24,sha256-cde5552a13209900a43c5c5b4776857aa75ff63672ed1b91242836f35b03e646
/components/schemas/RunStepDetailsToolCallsCodeObject/properties/type/description,description,96,sha256-68ec2fee7cdcbf212351c6bb49d307ba57f31dfaceea80af0542dbefdab2cdfa
/components/schemas/RunStepDetailsToolCallsCodeOutputImageObject/properties/image/properties/file_id/description,description,81,sha256-181287ff1aad1c43c654ee54ae75c10af28d7ff627eb07f14cf3f912542878b5
/components/schemas/RunStepDetailsToolCallsCodeOutputImageObject/properties/type/description,description,15,sha256-05fe47e9640f4c5e166191a731e6ee5e7f3b38d9c0b83afa8aff4708015aec64
/components/schemas/RunStepDetailsToolCallsCodeOutputLogsObject/description,description,70,sha256-62b2bf648c35da472fe77c8a7825518ede803df48d0a28c9495eb655468378a5
/components/schemas/RunStepDetailsToolCallsCodeOutputLogsObject/properties/logs/description,description,52,sha256-6d073c005506d68151da42705f4b984e7d2e7c7a38bde0f7aed28022d4a25fd6
/components/schemas/RunStepDetailsToolCallsCodeOutputLogsObject/properties/type/description,description,14,sha256-2fee64b7a804ffe63685af5775d00ec26790e2ccf54afe696d286fa9a3fcb0ce
/components/schemas/RunStepDetailsToolCallsFileSearchObject/properties/file_search/description,description,52,sha256-c66b05df5bf82634f528234d193f7f2c8e0702306732125ff8094fd9dcd863a1
/components/schemas/RunStepDetailsToolCallsFileSearchObject/properties/id/description,description,31,sha256-1d8fdf76f44bfac633ffc0cae740a8c2638e94a7193768e43207a637baaccb63
/components/schemas/RunStepDetailsToolCallsFileSearchObject/properties/type/description,description,91,sha256-7c762eed0ca5338ead316902bdde4726b343e1d42f98159f8f4884473a45933f
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/function/description,description,47,sha256-8e3bfd9b9748e63a6d81fb62fa73b6a3656015d237302d985384a477f0c87a7d
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/function/properties/arguments/description,description,37,sha256-f019ada1dfabcd1312846910d02b323d40c191a45ee7cb08c63a3f090d6f281d
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/function/properties/name/description,description,25,sha256-01c3b9dfd65649fafd25eb388ab77e199b51c6333d40594d624cf6e61584f59d
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/function/properties/output/description,description,164,sha256-3f3f1ce8263eec572e7c0cd4a5228a24d508da6abd099003b856ef815f64b021
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/id/description,description,31,sha256-1d8fdf76f44bfac633ffc0cae740a8c2638e94a7193768e43207a637baaccb63
/components/schemas/RunStepDetailsToolCallsFunctionObject/properties/type/description,description,88,sha256-a315256b72e95a54e2e2aae1e0df3b677faf00408dc9234581dd16898210ac56
/components/schemas/RunStepDetailsToolCallsObject/description,description,25,sha256-5129cec3b871eef4a762efbf9e15da2be4a3ea5b4a25a3ea1497d19f1a6e742a
/components/schemas/RunStepDetailsToolCallsObject/properties/tool_calls/description,description,161,sha256-42f1b3a642e375419c054c1c6054a45e1972fa2c9b57c8691dfebedcb6352079
/components/schemas/RunStepDetailsToolCallsObject/properties/type/description,description,20,sha256-fcb121a074f6679336d7f31dd2fda19680aa886d9878c2b6356fec01c2a247af
/components/schemas/RunStepObject/description,description,41,sha256-9570b1588d5abb8d84199599eba0dae5adb0e4cfd79e06a2b740e50f6211fdfb
/components/schemas/RunStepObject/properties/assistant_id/description,description,114,sha256-b1f1a4662c606f7a219e497f30129f41885d79e27df9b358022a5d4b036c00bf
/components/schemas/RunStepObject/properties/cancelled_at/description,description,68,sha256-8c02887f8f606e45ffe12a912fbc6713d904265802ae1ff8063f821abc820432
/components/schemas/RunStepObject/properties/completed_at/description,description,64,sha256-101b0787448b8bd5f85c5bfe9d304c4eadf56a42eb789edc011b330bfdba23c8
/components/schemas/RunStepObject/properties/created_at/description,description,66,sha256-25b8feabb7fcb01ed9f82472cf3cbb6a1d08f01cf45dd6152333a0f8f333cb59
/components/schemas/RunStepObject/properties/expired_at/description,description,121,sha256-5ea45c0463f60a92b7f00d32086f6a08dab915fbf41935c47b93244364c39a7e
/components/schemas/RunStepObject/properties/failed_at/description,description,61,sha256-802a45d4990191b71aedb22b730da819cffeeeb4941fbfe6ff43e76f13bbea3b
/components/schemas/RunStepObject/properties/id/description,description,73,sha256-db35f96f62a4a357a57af75f77c4149664fd40f8b864997619c30de984fac1e5
/components/schemas/RunStepObject/properties/last_error/description,description,84,sha256-371d3eebf1a714575bd3ea8b8d339d66568353883b72d288a5f0586ae0b73079
/components/schemas/RunStepObject/properties/last_error/properties/code/description,description,47,sha256-97c8d9ad8712e6aaa5e0e9fd4961f030f25b730345dc5b2bd18f4dc81ee298b4
/components/schemas/RunStepObject/properties/last_error/properties/message/description,description,42,sha256-bb566ccdc236b1381a09ca1244754e93c0249cd034687c7fb1d7f7ac2c1b4db2
/components/schemas/RunStepObject/properties/metadata/description,description,251,sha256-aadc6b3206c81bd0e8d27ed365f2f94d919dccadd091177eb85e60996bf76904
/components/schemas/RunStepObject/properties/object/description,description,51,sha256-5fdb58865953e41de0adc55c626d5cc0e1477dcf4029576334bf27c4442b6eb0
/components/schemas/RunStepObject/properties/run_id/description,description,105,sha256-67c59bcdea23fdbbf46789e6023ca9e7c38d6afa8474889044da6314accd7c53
/components/schemas/RunStepObject/properties/status/description,description,112,sha256-f20d15dcb2be7276543f1d715e4baf71be13088dbed3347fcab61a058b18f618
/components/schemas/RunStepObject/properties/step_details/description,description,28,sha256-6ec5c6ba29db95702d23a76c75d412e02bf0669e37800d3f933b7c333e436c03
/components/schemas/RunStepObject/properties/thread_id/description,description,92,sha256-20db35130223dc17ac18b8efec30c0d27da027ee90639c0aeeb1cbdc668cb64a
/components/schemas/RunStepObject/properties/type/description,description,77,sha256-d8651c920e2775293f9dc4e94dcff6626bda3710026868f385f8b1c9c9ada17c
